geoid,county,name,lat,lon,dist_to_raleigh_mi,dist_to_durham_mi,dist_to_chapelhill_mi,dominant_city,pop_density,suburb_type
37183052002,Census Tract 520.02; Wake County; North Carolina,Census Tract 520.02; Wake County; North Carolina,35.76690030520138,-78.59750565962693,2.4441811916774494,23.028959998110246,27.588016543422132,Raleigh,2536.344740733623,Inner-Ring Suburb
37183052410,Census Tract 524.10; Wake County; North Carolina,Census Tract 524.10; Wake County; North Carolina,35.7766277369857,-78.72586394048537,4.918256388140553,17.862545526734923,20.748760458076287,Raleigh,2335.19320261865,Inner-Ring Suburb
37183053518,Census Tract 535.18; Wake County; North Carolina,Census Tract 535.18; Wake County; North Carolina,35.7631768167157,-78.80591295758748,9.470105995087227,16.771268507352087,17.417058040265367,Raleigh,2481.995368432817,General Suburb
37135011104,Census Tract 111.04; Orange County; North Carolina,Census Tract 111.04; Orange County; North Carolina,36.12362189084636,-79.23494014545652,40.97560637019485,20.812179032468368,17.65217728591871,Chapel Hill,172.42257072879127,General Suburb
37135011103,Census Tract 111.03; Orange County; North Carolina,Census Tract 111.03; Orange County; North Carolina,36.09767037520778,-79.16979790434046,36.977340807300095,16.75846402855911,14.249635676132135,Chapel Hill,116.03516648614206,General Suburb
37135010802,Census Tract 108.02; Orange County; North Carolina,Census Tract 108.02; Orange County; North Carolina,36.18364386032406,-79.02961846767474,35.47212776911532,15.006896707038672,18.743041370119904,Durham,52.10100463202431,General Suburb
37183052701,Census Tract 527.01; Wake County; North Carolina,Census Tract 527.01; Wake County; North Carolina,35.83395471294144,-78.61733785047912,3.9332849137865917,19.235336697294482,25.151457260937015,Raleigh,1643.8154480377239,General Suburb
37183052001,Census Tract 520.01; Wake County; North Carolina,Census Tract 520.01; Wake County; North Carolina,35.7795504523143,-78.59107698042736,2.641415675832223,22.713047319413338,27.61702319033921,Raleigh,2004.4759870976795,Inner-Ring Suburb
37063001808,Census Tract 18.08; Durham County; North Carolina,Census Tract 18.08; Durham County; North Carolina,35.95949244052768,-78.8130415581234,15.821551246642318,5.345151319579176,13.952162043827316,Durham,1054.0473107060166,General Suburb
37183053211,Census Tract 532.11; Wake County; North Carolina,Census Tract 532.11; Wake County; North Carolina,35.64705673556582,-78.76496735756054,11.594931292500265,25.113405371309057,24.57443483324527,Raleigh,987.0083170195238,General Suburb
37183053726,Census Tract 537.26; Wake County; North Carolina,Census Tract 537.26; Wake County; North Carolina,35.86714763499587,-78.70832972778963,7.212895839983002,13.788977948906094,19.70836239438264,Raleigh,2455.4782712825913,General Suburb
37183053110,Census Tract 531.10; Wake County; North Carolina,Census Tract 531.10; Wake County; North Carolina,35.624714538643836,-78.70145193835883,11.274683603476188,27.80384409247605,28.141127032910532,Raleigh,400.14124976424927,General Suburb
37135011211,Census Tract 112.11; Orange County; North Carolina,Census Tract 112.11; Orange County; North Carolina,35.98675363062904,-79.21098361893021,35.114073404757924,17.47083818413169,10.058245354945413,Chapel Hill,52.193809562198645,General Suburb
37063002029,Census Tract 20.29; Durham County; North Carolina,Census Tract 20.29; Durham County; North Carolina,35.966488018413344,-78.98427771344417,23.284523230011104,5.153760315531225,5.437267623217237,Durham,1192.8029946277882,General Suburb
